VentaID,Fecha,TiendaID,ProductoID,Cantidad,PrecioUnitario,MontoTotal,Descuento
V0083223,2024-07-14,T099,P0017,1,13823.67,13823.67,18.6
V0083224,2024-07-14,T034,P0019,1,21740.59,21740.59,7.9
V0083225,2024-07-14,T096,P0036,1,16898.98,16898.98,15.1
V0083226,2024-07-14,T096,P0161,2,4258.53,8517.06,21.8
V0083227,2024-07-14,T025,P0105,2,9885.18,19770.36,19.6
V0083228,2024-07-14,T067,P0132,1,6949.44,6949.44,10.9
V0083229,2024-07-14,T092,P0003,1,4157.69,4157.69,15.4
V0083230,2024-07-14,T007,P0160,2,4489.56,8979.12,25.7
V0083231,2024-07-14,T076,P0020,2,15862.67,31725.34,6.5
V0083232,2024-07-14,T096,P0048,1,19753.49,19753.49,15.7
V0083233,2024-07-14,T042,P0030,1,7104.69,7104.69,9.2
V0083234,2024-07-14,T063,P0012,1,13557.14,13557.14,8.4
V0083235,2024-07-14,T079,P0163,1,4386.75,4386.75,25.7
V0083236,2024-07-14,T058,P0169,1,2310.75,2310.75,7.4
V0083237,2024-07-14,T028,P0161,1,5155.97,5155.97,5.3
V0083238,2024-07-14,T001,P0069,1,16463.0,16463.0,29.6
V0083239,2024-07-14,T009,P0173,3,2160.5,6481.49,30.0
V0083240,2024-07-14,T003,P0112,1,29638.74,29638.74,12.8
V0083241,2024-07-14,T013,P0083,1,18817.71,18817.71,24.0
V0083242,2024-07-14,T062,P0165,1,6050.14,6050.14,7.2
V0083243,2024-07-14,T078,P0180,2,806.64,1613.29,12.2
V0083244,2024-07-14,T040,P0053,1,3029.92,3029.92,4.1
V0083245,2024-07-14,T079,P0030,1,6155.07,6155.07,21.3
V0083246,2024-07-14,T007,P0189,1,1850.21,1850.21,12.9
V0083247,2024-07-14,T045,P0130,1,9825.08,9825.08,25.5
V0083248,2024-07-14,T009,P0096,2,6319.92,12639.85,23.5
V0083249,2024-07-14,T068,P0174,1,1353.9,1353.9,19.7
V0083250,2024-07-14,T069,P0162,1,1782.97,1782.97,19.1
V0083251,2024-07-14,T098,P0036,1,19001.64,19001.64,4.6
V0083252,2024-07-14,T020,P0117,1,25746.86,25746.86,3.0
V0083253,2024-07-14,T062,P0018,1,10236.41,10236.41,5.4
V0083254,2024-07-14,T055,P0131,1,13192.95,13192.95,3.2
V0083255,2024-07-14,T088,P0063,1,4817.83,4817.83,20.8
V0083256,2024-07-14,T037,P0152,1,3980.95,3980.95,7.1
V0083257,2024-07-14,T066,P0130,1,12701.58,12701.58,3.8
V0083258,2024-07-14,T003,P0003,1,4141.75,4141.75,15.7
V0083259,2024-07-14,T035,P0072,1,5903.61,5903.61,24.2
V0083260,2024-07-14,T006,P0109,1,28189.9,28189.9,10.0
V0083261,2024-07-14,T063,P0198,2,2820.02,5640.04,6.4
V0083262,2024-07-14,T048,P0146,1,2833.54,2833.54,7.7
V0083263,2024-07-14,T084,P0141,2,13241.5,26483.01,3.5
V0083264,2024-07-14,T040,P0028,1,16961.05,16961.05,12.5
V0083265,2024-07-14,T053,P0131,3,12983.63,38950.89,4.8
V0083266,2024-07-14,T087,P0147,1,10613.1,10613.1,19.8
V0083267,2024-07-14,T086,P0057,1,11129.55,11129.55,29.0
V0083268,2024-07-14,T091,P0066,1,20253.95,20253.95,16.7
V0083269,2024-07-14,T048,P0146,1,2521.97,2521.97,17.9
V0083270,2024-07-14,T033,P0171,1,5091.07,5091.07,25.9
V0083271,2024-07-14,T082,P0075,2,6331.89,12663.79,2.0
V0083272,2024-07-14,T084,P0188,1,4050.36,4050.36,17.5
V0083273,2024-07-14,T002,P0186,1,1272.49,1272.49,4.6
V0083274,2024-07-14,T028,P0144,1,3532.0,3532.0,5.7
V0083275,2024-07-14,T099,P0078,1,14622.34,14622.34,9.1
V0083276,2024-07-14,T075,P0041,1,4763.56,4763.56,25.1
V0083277,2024-07-14,T090,P0033,1,3508.41,3508.41,20.2
V0083278,2024-07-14,T052,P0007,1,15474.8,15474.8,3.1
V0083279,2024-07-14,T028,P0141,1,13600.51,13600.51,0.8
V0083280,2024-07-14,T024,P0065,1,4966.31,4966.31,3.6
V0083281,2024-07-14,T029,P0145,1,10955.19,10955.19,23.7
V0083282,2024-07-14,T073,P0149,1,6846.16,6846.16,10.7
V0083283,2024-07-14,T046,P0001,1,14876.84,14876.84,23.0
V0083284,2024-07-14,T032,P0019,1,18992.5,18992.5,19.5
V0083285,2024-07-14,T031,P0145,1,12152.18,12152.18,15.3
V0083286,2024-07-14,T073,P0052,1,14184.76,14184.76,11.0
V0083287,2024-07-14,T056,P0126,1,4952.86,4952.86,1.7
V0083288,2024-07-14,T044,P0157,1,4901.62,4901.62,14.4
V0083289,2024-07-14,T067,P0030,1,6239.56,6239.56,20.3
V0083290,2024-07-14,T012,P0193,1,2278.25,2278.25,14.2
V0083291,2024-07-14,T041,P0021,1,4849.66,4849.66,26.5
V0083292,2024-07-14,T088,P0065,1,4982.46,4982.46,3.3
V0083293,2024-07-14,T018,P0198,2,2711.42,5422.83,10.0
V0083294,2024-07-14,T097,P0051,1,7522.16,7522.16,11.0
V0083295,2024-07-14,T036,P0026,1,5937.07,5937.07,22.7
V0083296,2024-07-14,T016,P0105,1,11936.19,11936.19,2.9
V0083297,2024-07-14,T081,P0056,1,6497.05,6497.05,15.8
V0083298,2024-07-14,T093,P0072,1,5607.68,5607.68,28.0
V0083299,2024-07-14,T089,P0008,1,8649.02,8649.02,29.7
V0083300,2024-07-14,T036,P0163,2,5356.39,10712.79,9.3
V0083301,2024-07-14,T011,P0059,1,9116.37,9116.37,15.5
V0083302,2024-07-14,T044,P0200,1,2395.57,2395.57,5.2
V0083303,2024-07-14,T054,P0184,3,1825.36,5476.09,2.9
V0083304,2024-07-14,T088,P0177,1,2054.58,2054.58,27.3
V0083305,2024-07-14,T073,P0069,1,17617.85,17617.85,24.7
V0083306,2024-07-14,T070,P0169,1,1967.06,1967.06,21.1
V0083307,2024-07-14,T099,P0015,1,15910.87,15910.87,9.3
V0083308,2024-07-14,T023,P0020,1,14745.0,14745.0,13.1
V0083309,2024-07-14,T093,P0013,1,8604.19,8604.19,8.9
V0083310,2024-07-14,T023,P0048,1,20600.43,20600.43,12.1
V0083311,2024-07-14,T052,P0192,1,3245.18,3245.18,26.7
V0083312,2024-07-14,T077,P0129,2,2716.85,5433.7,17.5
V0083313,2024-07-14,T020,P0176,1,4282.68,4282.68,4.0
V0083314,2024-07-14,T012,P0033,1,4253.56,4253.56,3.3
V0083315,2024-07-14,T078,P0116,1,27048.03,27048.03,0.3
V0083316,2024-07-14,T041,P0073,1,11628.81,11628.81,22.1
V0083317,2024-07-14,T007,P0020,1,12106.65,12106.65,28.7
V0083318,2024-07-14,T015,P0191,2,2301.21,4602.41,23.0
V0083319,2024-07-14,T057,P0168,1,1746.23,1746.23,20.1
V0083320,2024-07-14,T005,P0176,1,4092.05,4092.05,8.3
V0083321,2024-07-14,T057,P0054,1,6946.83,6946.83,13.6
V0083322,2024-07-14,T037,P0106,1,28667.19,28667.19,8.1
V0083323,2024-07-14,T055,P0082,1,12426.28,12426.28,24.9
V0083324,2024-07-14,T076,P0153,1,2797.48,2797.48,12.3
V0083325,2024-07-14,T056,P0080,1,16738.46,16738.46,29.0
V0083326,2024-07-14,T037,P0126,1,3776.06,3776.06,25.0
V0083327,2024-07-14,T047,P0095,1,25536.24,25536.24,8.8
V0083328,2024-07-14,T027,P0060,1,3476.73,3476.73,17.1
V0083329,2024-07-14,T042,P0145,1,11717.55,11717.55,18.4
V0083330,2024-07-14,T099,P0157,1,4063.44,4063.44,29.0
V0083331,2024-07-14,T071,P0017,1,16906.85,16906.85,0.5
V0083332,2024-07-14,T037,P0064,1,7139.13,7139.13,16.0
V0083333,2024-07-14,T004,P0006,1,16245.62,16245.62,11.8
V0083334,2024-07-14,T007,P0046,3,5357.79,16073.36,8.0
V0083335,2024-07-14,T029,P0080,1,21074.7,21074.7,10.6
V0083336,2024-07-14,T049,P0099,1,16740.64,16740.64,6.2
V0083337,2024-07-14,T023,P0154,1,3335.49,3335.49,8.0
V0083338,2024-07-14,T023,P0163,2,5260.44,10520.87,10.9
V0083339,2024-07-15,T086,P0013,1,8573.09,8573.09,9.3
V0083340,2024-07-15,T009,P0058,1,6643.53,6643.53,7.6
V0083341,2024-07-15,T068,P0056,1,7064.68,7064.68,8.4
V0083342,2024-07-15,T057,P0190,1,2299.19,2299.19,20.8
V0083343,2024-07-15,T078,P0087,1,15467.56,15467.56,4.3
V0083344,2024-07-15,T032,P0193,1,2473.87,2473.87,6.8
V0083345,2024-07-15,T021,P0061,1,3875.87,3875.87,10.6
V0083346,2024-07-15,T097,P0099,1,17652.57,17652.57,1.1
V0083347,2024-07-15,T084,P0030,1,7458.5,7458.5,4.7
V0083348,2024-07-15,T067,P0016,1,18877.24,18877.24,14.4
V0083349,2024-07-15,T030,P0088,1,28995.0,28995.0,3.5
V0083350,2024-07-15,T046,P0033,1,3843.37,3843.37,12.6
V0083351,2024-07-15,T098,P0001,1,18499.73,18499.73,4.2
V0083352,2024-07-15,T004,P0113,1,18313.13,18313.13,24.0
V0083353,2024-07-15,T097,P0157,2,5373.12,10746.24,6.2
V0083354,2024-07-15,T010,P0060,2,3905.31,7810.62,6.8
V0083355,2024-07-15,T079,P0197,1,3343.33,3343.33,29.9
V0083356,2024-07-15,T018,P0109,1,26585.71,26585.71,15.2
V0083357,2024-07-15,T095,P0067,1,9844.21,9844.21,28.1
V0083358,2024-07-15,T079,P0184,1,1787.39,1787.39,4.9
V0083359,2024-07-15,T080,P0081,1,11478.56,11478.56,24.3
V0083360,2024-07-15,T073,P0041,1,5802.18,5802.18,8.8
V0083361,2024-07-15,T004,P0004,2,4241.83,8483.66,16.2
V0083362,2024-07-15,T039,P0049,1,18176.85,18176.85,2.7
V0083363,2024-07-15,T024,P0167,1,5230.51,5230.51,8.4
V0083364,2024-07-15,T040,P0099,1,12893.06,12893.06,27.8
V0083365,2024-07-15,T029,P0014,3,12406.31,37218.94,21.0
V0083366,2024-07-15,T073,P0096,1,6749.93,6749.93,18.3
V0083367,2024-07-15,T081,P0007,1,13953.16,13953.16,12.6
V0083368,2024-07-15,T048,P0186,1,1219.52,1219.52,8.5
V0083369,2024-07-15,T089,P0037,3,11664.48,34993.43,7.2
V0083370,2024-07-15,T072,P0144,1,3103.21,3103.21,17.2
V0083371,2024-07-15,T099,P0081,1,10691.22,10691.22,29.5
V0083372,2024-07-15,T059,P0080,1,18480.09,18480.09,21.6
V0083373,2024-07-15,T099,P0024,2,17300.79,34601.57,16.5
V0083374,2024-07-15,T013,P0044,1,4042.38,4042.38,5.4
V0083375,2024-07-15,T051,P0198,2,2968.43,5936.86,1.4
V0083376,2024-07-15,T099,P0140,1,4689.4,4689.4,27.1
V0083377,2024-07-15,T037,P0156,1,5226.61,5226.61,17.9
V0083378,2024-07-15,T034,P0182,1,2877.43,2877.43,3.8
V0083379,2024-07-15,T063,P0070,1,18142.81,18142.81,1.0
V0083380,2024-07-15,T071,P0120,1,11725.22,11725.22,28.3
V0083381,2024-07-15,T073,P0151,1,3808.86,3808.86,26.3
V0083382,2024-07-15,T096,P0070,1,15486.48,15486.48,15.5
V0083383,2024-07-15,T063,P0134,1,6749.26,6749.26,26.8
V0083384,2024-07-15,T021,P0031,1,3820.04,3820.04,23.6
V0083385,2024-07-15,T032,P0070,1,15362.81,15362.81,16.2
V0083386,2024-07-15,T086,P0157,1,4981.95,4981.95,13.0
V0083387,2024-07-15,T040,P0156,1,6104.2,6104.2,4.2
V0083388,2024-07-15,T042,P0177,1,2116.99,2116.99,25.1
V0083389,2024-07-15,T041,P0057,1,13197.35,13197.35,15.8
V0083390,2024-07-15,T075,P0070,1,17822.45,17822.45,2.7
V0083391,2024-07-15,T035,P0080,1,23318.79,23318.79,1.0
V0083392,2024-07-15,T049,P0187,1,2992.52,2992.52,20.4
V0083393,2024-07-15,T051,P0100,1,25748.13,25748.13,2.5
V0083394,2024-07-15,T003,P0009,1,19437.53,19437.53,19.2
V0083395,2024-07-15,T083,P0088,1,23012.74,23012.74,23.4
V0083396,2024-07-15,T044,P0170,1,5760.02,5760.02,14.7
V0083397,2024-07-15,T057,P0086,1,14097.73,14097.73,10.2
V0083398,2024-07-15,T086,P0018,1,9688.43,9688.43,10.4
V0083399,2024-07-15,T097,P0187,1,2908.46,2908.46,22.7
V0083400,2024-07-15,T033,P0171,1,5000.05,5000.05,27.2
V0083401,2024-07-15,T090,P0063,1,6025.8,6025.8,1.0
V0083402,2024-07-15,T046,P0049,2,13138.72,26277.44,29.7
V0083403,2024-07-15,T028,P0018,1,7872.27,7872.27,27.2
V0083404,2024-07-15,T096,P0132,1,6357.79,6357.79,18.4
V0083405,2024-07-15,T081,P0157,1,4842.34,4842.34,15.4
V0083406,2024-07-15,T096,P0013,1,6669.43,6669.43,29.4
V0083407,2024-07-15,T055,P0168,1,2018.22,2018.22,7.7
V0083408,2024-07-15,T063,P0124,1,6265.14,6265.14,2.8
V0083409,2024-07-15,T015,P0049,1,17880.62,17880.62,4.3
V0083410,2024-07-15,T058,P0122,1,9971.61,9971.61,9.2
V0083411,2024-07-15,T084,P0118,1,8374.83,8374.83,15.3
V0083412,2024-07-15,T061,P0108,1,19357.81,19357.81,25.0
V0083413,2024-07-15,T100,P0064,1,8182.96,8182.96,3.7
V0083414,2024-07-15,T034,P0181,1,1374.55,1374.55,13.8
V0083415,2024-07-15,T069,P0043,1,3399.99,3399.99,0.8
V0083416,2024-07-15,T093,P0184,1,1802.69,1802.69,4.1
V0083417,2024-07-15,T070,P0197,1,4205.31,4205.31,11.9
V0083418,2024-07-15,T032,P0131,1,10319.27,10319.27,24.3
V0083419,2024-07-15,T040,P0137,1,9378.22,9378.22,21.3
V0083420,2024-07-15,T030,P0087,2,11717.99,23435.99,27.5
V0083421,2024-07-15,T099,P0116,1,22443.58,22443.58,17.3
V0083422,2024-07-15,T069,P0119,1,20861.86,20861.86,19.5
V0083423,2024-07-15,T026,P0017,1,14892.04,14892.04,12.3
V0083424,2024-07-15,T085,P0174,1,1649.59,1649.59,2.2
V0083425,2024-07-15,T017,P0118,1,8383.3,8383.3,15.2
V0083426,2024-07-15,T040,P0144,1,3236.35,3236.35,13.6
V0083427,2024-07-15,T040,P0145,1,10280.28,10280.28,28.4
V0083428,2024-07-15,T051,P0007,1,15692.96,15692.96,1.7
V0083429,2024-07-15,T046,P0148,1,5243.88,5243.88,6.9
V0083430,2024-07-15,T024,P0178,1,3590.1,3590.1,4.0
V0083431,2024-07-15,T037,P0186,1,957.48,957.48,28.2
V0083432,2024-07-15,T012,P0041,2,4909.93,9819.85,22.8
V0083433,2024-07-15,T005,P0158,2,2015.45,4030.9,27.9
V0083434,2024-07-15,T091,P0071,1,18551.18,18551.18,1.3
V0083435,2024-07-15,T031,P0085,1,26147.26,26147.26,21.2
V0083436,2024-07-15,T006,P0194,1,1493.05,1493.05,8.7
V0083437,2024-07-15,T012,P0126,1,4360.67,4360.67,13.4
V0083438,2024-07-15,T060,P0181,1,1293.46,1293.46,18.9
V0083439,2024-07-15,T091,P0150,1,10932.07,10932.07,22.1
V0083440,2024-07-15,T069,P0158,2,2457.3,4914.61,12.1
V0083441,2024-07-15,T012,P0186,1,1277.53,1277.53,4.2
V0083442,2024-07-15,T027,P0048,2,20444.89,40889.77,12.8
V0083443,2024-07-15,T015,P0121,1,11221.8,11221.8,1.3
V0083444,2024-07-15,T016,P0115,1,22897.46,22897.46,29.1
V0083445,2024-07-15,T008,P0100,1,20218.09,20218.09,23.5
V0083446,2024-07-15,T077,P0069,2,22081.67,44163.34,5.6
V0083447,2024-07-15,T047,P0054,1,7569.21,7569.21,5.8
V0083448,2024-07-15,T046,P0164,1,2235.75,2235.75,19.8
V0083449,2024-07-15,T095,P0160,2,5580.45,11160.9,7.7
V0083450,2024-07-15,T033,P0143,1,6301.7,6301.7,21.0
V0083451,2024-07-15,T002,P0171,1,5295.08,5295.08,22.9
V0083452,2024-07-15,T053,P0059,1,9175.22,9175.22,15.0
V0083453,2024-07-15,T041,P0041,1,5684.69,5684.69,10.7
V0083454,2024-07-15,T052,P0131,1,12140.4,12140.4,11.0
V0083455,2024-07-15,T075,P0200,1,2092.16,2092.16,17.2
V0083456,2024-07-15,T044,P0010,1,9377.88,9377.88,17.4
V0083457,2024-07-15,T043,P0030,1,6766.56,6766.56,13.5
V0083458,2024-07-15,T050,P0132,1,6940.54,6940.54,11.0
V0083459,2024-07-15,T002,P0008,1,10370.78,10370.78,15.7
V0083460,2024-07-16,T014,P0021,1,5152.51,5152.51,21.9
V0083461,2024-07-16,T070,P0127,1,10949.13,10949.13,0.2
V0083462,2024-07-16,T065,P0092,1,14167.57,14167.57,4.1
V0083463,2024-07-16,T062,P0031,1,3834.42,3834.42,23.3
V0083464,2024-07-16,T047,P0130,1,10477.44,10477.44,20.6
V0083465,2024-07-16,T031,P0169,2,2176.75,4353.5,12.7
V0083466,2024-07-16,T033,P0002,2,14725.43,29450.85,23.3
V0083467,2024-07-16,T098,P0110,1,19284.9,19284.9,11.3
V0083468,2024-07-16,T068,P0096,1,7676.55,7676.55,7.1
V0083469,2024-07-16,T024,P0115,1,31359.34,31359.34,2.9
V0083470,2024-07-16,T040,P0041,1,5398.67,5398.67,15.1
V0083471,2024-07-16,T071,P0179,1,3126.84,3126.84,13.3
V0083472,2024-07-16,T100,P0164,1,2663.06,2663.06,4.5
V0083473,2024-07-16,T089,P0087,1,15968.42,15968.42,1.2
V0083474,2024-07-16,T086,P0178,1,3129.3,3129.3,16.3
V0083475,2024-07-16,T012,P0185,2,1205.07,2410.14,11.8
V0083476,2024-07-16,T099,P0148,2,4456.11,8912.22,20.9
V0083477,2024-07-16,T043,P0029,1,11153.67,11153.67,29.7
V0083478,2024-07-16,T011,P0010,1,9234.95,9234.95,18.7
V0083479,2024-07-16,T064,P0001,1,17967.94,17967.94,7.0
V0083480,2024-07-16,T074,P0162,1,1785.02,1785.02,19.0
V0083481,2024-07-16,T011,P0010,1,11195.78,11195.78,1.4
V0083482,2024-07-16,T013,P0064,1,6526.86,6526.86,23.2
V0083483,2024-07-16,T034,P0172,1,6518.21,6518.21,5.5
V0083484,2024-07-16,T020,P0185,1,993.21,993.21,27.3
V0083485,2024-07-16,T037,P0072,1,7668.12,7668.12,1.6
V0083486,2024-07-16,T022,P0130,1,10415.07,10415.07,21.1
V0083487,2024-07-16,T008,P0013,2,7184.31,14368.61,24.0
V0083488,2024-07-16,T020,P0100,1,20109.15,20109.15,23.9
V0083489,2024-07-16,T044,P0088,1,25426.69,25426.69,15.4
V0083490,2024-07-16,T046,P0110,2,18918.07,37836.14,13.0
V0083491,2024-07-16,T064,P0168,1,1563.2,1563.2,28.5
V0083492,2024-07-16,T084,P0033,1,3711.8,3711.8,15.6
V0083493,2024-07-16,T018,P0195,1,1815.65,1815.65,21.2
V0083494,2024-07-16,T079,P0095,1,22452.31,22452.31,19.9
V0083495,2024-07-16,T074,P0006,1,16528.99,16528.99,10.3
V0083496,2024-07-16,T014,P0004,1,4548.3,4548.3,10.1
V0083497,2024-07-16,T012,P0191,1,2767.57,2767.57,7.4
V0083498,2024-07-16,T065,P0017,1,14927.01,14927.01,12.1
V0083499,2024-07-16,T094,P0141,1,11826.56,11826.56,13.8
V0083500,2024-07-16,T048,P0122,1,8174.11,8174.11,25.5
V0083501,2024-07-16,T001,P0177,1,2656.96,2656.96,5.9
V0083502,2024-07-16,T016,P0063,1,5791.1,5791.1,4.8
V0083503,2024-07-16,T082,P0119,1,25050.11,25050.11,3.3
V0083504,2024-07-16,T076,P0068,1,6207.08,6207.08,6.3
V0083505,2024-07-16,T038,P0003,1,4069.11,4069.11,17.2
V0083506,2024-07-16,T057,P0052,1,14337.37,14337.37,10.1
V0083507,2024-07-16,T092,P0172,1,6448.45,6448.45,6.5
V0083508,2024-07-16,T072,P0125,1,7968.38,7968.38,4.0
V0083509,2024-07-16,T050,P0137,1,10180.92,10180.92,14.6
V0083510,2024-07-16,T060,P0016,1,19322.82,19322.82,12.4
V0083511,2024-07-16,T040,P0179,1,2956.38,2956.38,18.1
V0083512,2024-07-16,T042,P0199,2,3949.6,7899.2,2.7
V0083513,2024-07-16,T053,P0154,3,3171.26,9513.78,12.5
V0083514,2024-07-16,T060,P0037,1,11291.01,11291.01,10.1
V0083515,2024-07-16,T022,P0181,1,1278.8,1278.8,19.8
V0083516,2024-07-16,T009,P0193,1,2310.54,2310.54,12.9
V0083517,2024-07-16,T062,P0197,1,4141.36,4141.36,13.2
V0083518,2024-07-16,T023,P0071,1,18411.1,18411.1,2.1
V0083519,2024-07-16,T012,P0104,1,27774.65,27774.65,15.7
V0083520,2024-07-16,T014,P0182,1,2956.46,2956.46,1.1
V0083521,2024-07-16,T030,P0160,1,4988.98,4988.98,17.5
V0083522,2024-07-16,T012,P0023,1,18751.81,18751.81,13.0
V0083523,2024-07-16,T063,P0150,1,11727.05,11727.05,16.4
V0083524,2024-07-16,T100,P0031,1,3686.62,3686.62,26.3
V0083525,2024-07-16,T070,P0119,1,23993.05,23993.05,7.4
V0083526,2024-07-16,T072,P0188,1,3545.79,3545.79,27.8
V0083527,2024-07-16,T079,P0090,2,13793.23,27586.47,10.2
V0083528,2024-07-16,T026,P0167,1,5017.18,5017.18,12.1
V0083529,2024-07-16,T085,P0094,1,15047.43,15047.43,11.5
V0083530,2024-07-16,T084,P0166,1,4635.32,4635.32,6.6
V0083531,2024-07-16,T023,P0108,1,18675.17,18675.17,27.7
V0083532,2024-07-16,T006,P0127,1,9879.05,9879.05,9.9
V0083533,2024-07-16,T039,P0051,1,7186.86,7186.86,15.0
V0083534,2024-07-16,T018,P0037,1,12563.88,12563.88,0.0
V0083535,2024-07-16,T011,P0100,1,25462.46,25462.46,3.6
V0083536,2024-07-16,T087,P0040,1,21204.45,21204.45,1.5
V0083537,2024-07-16,T012,P0166,1,4638.84,4638.84,6.5
V0083538,2024-07-16,T064,P0081,1,12526.91,12526.91,17.4
V0083539,2024-07-16,T039,P0127,1,9733.51,9733.51,11.2
V0083540,2024-07-16,T078,P0127,1,9666.03,9666.03,11.9
V0083541,2024-07-16,T021,P0100,1,20540.56,20540.56,22.2
V0083542,2024-07-16,T069,P0179,1,2710.8,2710.8,24.9
V0083543,2024-07-16,T086,P0074,1,3215.46,3215.46,21.6
V0083544,2024-07-16,T020,P0010,1,7960.03,7960.03,29.9
V0083545,2024-07-16,T078,P0038,1,21658.4,21658.4,2.7
V0083546,2024-07-16,T093,P0040,1,18815.55,18815.55,12.6
V0083547,2024-07-16,T053,P0170,2,6259.93,12519.86,7.3
V0083548,2024-07-16,T057,P0187,1,3254.43,3254.43,13.5
V0083549,2024-07-16,T058,P0007,1,15588.7,15588.7,2.4
V0083550,2024-07-16,T078,P0050,2,9354.59,18709.19,16.6
V0083551,2024-07-16,T097,P0113,1,18547.99,18547.99,23.1
V0083552,2024-07-16,T035,P0142,1,5002.51,5002.51,13.4
V0083553,2024-07-16,T024,P0008,1,8951.23,8951.23,27.2
V0083554,2024-07-16,T038,P0169,1,1821.21,1821.21,27.0
V0083555,2024-07-16,T083,P0033,1,3479.54,3479.54,20.9
V0083556,2024-07-16,T091,P0191,1,2883.18,2883.18,3.6
V0083557,2024-07-16,T088,P0073,1,12936.88,12936.88,13.3
V0083558,2024-07-16,T065,P0080,1,19846.13,19846.13,15.8
V0083559,2024-07-16,T026,P0053,3,2457.92,7373.75,22.2
V0083560,2024-07-16,T098,P0004,1,3782.59,3782.59,25.3
V0083561,2024-07-16,T093,P0178,1,2831.11,2831.11,24.3
V0083562,2024-07-16,T087,P0032,3,14674.23,44022.7,12.7
V0083563,2024-07-16,T063,P0044,1,3894.16,3894.16,8.9
V0083564,2024-07-16,T068,P0132,1,5759.36,5759.36,26.1
V0083565,2024-07-16,T062,P0075,1,5037.07,5037.07,22.1
V0083566,2024-07-17,T084,P0086,1,13330.61,13330.61,15.1
V0083567,2024-07-17,T067,P0134,1,8903.86,8903.86,3.4
V0083568,2024-07-17,T056,P0168,1,1778.91,1778.91,18.6
V0083569,2024-07-17,T089,P0035,1,14039.56,14039.56,25.5
V0083570,2024-07-17,T065,P0080,2,16612.59,33225.19,29.5
V0083571,2024-07-17,T095,P0171,1,6391.69,6391.69,6.9
V0083572,2024-07-17,T065,P0200,1,2267.25,2267.25,10.3
V0083573,2024-07-17,T057,P0065,1,4190.06,4190.06,18.7
V0083574,2024-07-17,T064,P0010,1,9177.11,9177.11,19.2
V0083575,2024-07-17,T041,P0126,1,4528.34,4528.34,10.1
V0083576,2024-07-17,T068,P0069,1,18531.55,18531.55,20.7
V0083577,2024-07-17,T038,P0117,1,24647.04,24647.04,7.2
V0083578,2024-07-17,T005,P0056,1,7254.33,7254.33,5.9
V0083579,2024-07-17,T080,P0010,1,10023.82,10023.82,11.7
V0083580,2024-07-17,T026,P0011,1,7275.69,7275.69,17.5
V0083581,2024-07-17,T069,P0160,2,4703.91,9407.82,22.2
V0083582,2024-07-17,T096,P0126,1,4587.7,4587.7,8.9
V0083583,2024-07-17,T072,P0096,2,7679.96,15359.92,7.0
V0083584,2024-07-17,T079,P0114,1,23391.33,23391.33,4.0
V0083585,2024-07-17,T016,P0022,1,15623.06,15623.06,13.9
V0083586,2024-07-17,T052,P0087,1,15123.85,15123.85,6.5
V0083587,2024-07-17,T043,P0193,1,2085.57,2085.57,21.4
V0083588,2024-07-17,T002,P0164,1,2098.07,2098.07,24.8
V0083589,2024-07-17,T098,P0083,1,19759.36,19759.36,20.2
V0083590,2024-07-17,T069,P0107,1,13090.28,13090.28,24.9
V0083591,2024-07-17,T053,P0181,1,1458.66,1458.66,8.5
V0083592,2024-07-17,T095,P0180,1,664.44,664.44,27.7
V0083593,2024-07-17,T002,P0079,1,12661.2,12661.2,27.5
V0083594,2024-07-17,T048,P0148,2,4491.27,8982.53,20.3
V0083595,2024-07-17,T008,P0107,2,16827.71,33655.42,3.5
V0083596,2024-07-17,T039,P0108,1,23649.32,23649.32,8.4
V0083597,2024-07-17,T063,P0142,1,5753.38,5753.38,0.4
V0083598,2024-07-17,T084,P0025,1,6504.18,6504.18,14.9
V0083599,2024-07-17,T006,P0034,1,13166.46,13166.46,10.1
V0083600,2024-07-17,T074,P0089,1,15034.04,15034.04,0.7
V0083601,2024-07-17,T079,P0067,1,11782.03,11782.03,13.9
V0083602,2024-07-17,T060,P0022,1,13499.71,13499.71,25.6
V0083603,2024-07-17,T064,P0009,1,18050.17,18050.17,25.0
V0083604,2024-07-17,T095,P0171,1,6863.55,6863.55,0.1
V0083605,2024-07-17,T065,P0145,1,11623.34,11623.34,19.0
V0083606,2024-07-17,T028,P0083,1,20719.5,20719.5,16.4
V0083607,2024-07-17,T034,P0023,1,16368.31,16368.31,24.0
V0083608,2024-07-17,T031,P0099,1,15692.12,15692.12,12.1
V0083609,2024-07-17,T040,P0041,1,4636.93,4636.93,27.1
V0083610,2024-07-17,T040,P0074,1,3581.75,3581.75,12.7
V0083611,2024-07-17,T030,P0002,1,15521.74,15521.74,19.2
V0083612,2024-07-17,T070,P0196,1,3257.51,3257.51,9.2
V0083613,2024-07-17,T051,P0062,1,7290.83,7290.83,13.9
V0083614,2024-07-17,T079,P0077,2,10806.62,21613.23,9.1
V0083615,2024-07-17,T085,P0182,2,2283.8,4567.61,23.6
V0083616,2024-07-17,T087,P0191,3,2527.96,7583.89,15.5
V0083617,2024-07-17,T037,P0063,1,6074.86,6074.86,0.2
V0083618,2024-07-17,T017,P0048,1,19456.34,19456.34,17.0
V0083619,2024-07-17,T051,P0138,1,10846.5,10846.5,9.8
V0083620,2024-07-17,T063,P0145,2,14281.98,28563.96,0.5
